source_file,path,method,feat_requires_auth,feat_path_depth,feat_is_admin,feat_has_identifier,feat_identifier_count,feat_method_risk,feat_param_count,feat_response_401,feat_sensitive_path,feat_id_position,feat_path_param_ratio,feat_id_and_write,feat_complex_risk,feat_param_name_id_risk,feat_missing_auth_with_id,feat_sibling_endpoint_count,feat_anomaly
data/raw/apisguru_flat/api_0001.yaml,/quotes,GET,0,1,0,0,0,1,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/apisguru_flat/api_0001.yaml,/symbols,GET,0,1,0,0,0,1,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/apisguru_flat/api_0002.yaml,/api/auth/introspect,GET,1,3,0,0,0,1,0.0,1,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/apisguru_flat/api_0002.yaml,/api/v1/auditevents,POST,1,3,0,0,0,2,0.0,1,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/apisguru_flat/api_0002.yaml,/api/v1/itemusages,POST,1,3,0,0,0,2,0.0,1,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/apisguru_flat/api_0002.yaml,/api/v1/signinattempts,POST,1,3,0,0,0,2,0.0,1,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/apisguru_flat/api_0002.yaml,/api/v2/auth/introspect,GET,1,4,0,0,0,1,0.0,1,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/apisguru_flat/api_0003.yaml,/activity,GET,1,1,0,0,0,1,1.0986122886681098,1,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/apisguru_flat/api_0003.yaml,/health,GET,0,1,0,0,0,1,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/apisguru_flat/api_0003.yaml,/heartbeat,GET,0,1,0,0,0,1,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/apisguru_flat/api_0003.yaml,/metrics,GET,0,1,0,0,0,1,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/apisguru_flat/api_0003.yaml,/vaults,GET,1,1,0,0,0,1,0.6931471805599453,1,0,0.0,0.0,0,0,0,0,6,0.0
data/raw/apisguru_flat/api_0003.yaml,/vaults/{vaultUuid},GET,1,2,0,1,1,1,0.6931471805599453,1,0,0.5,1.0,0,0,1,0,6,0.0
data/raw/apisguru_flat/api_0003.yaml,/vaults/{vaultUuid}/items,GET,1,3,0,1,1,1,1.0986122886681098,1,0,0.3333333333333333,0.5,0,0,1,0,1,0.0
data/raw/apisguru_flat/api_0003.yaml,/vaults/{vaultUuid}/items,POST,1,3,0,1,1,2,0.6931471805599453,1,0,0.3333333333333333,1.0,1,0,1,0,1,0.0
data/raw/apisguru_flat/api_0003.yaml,/vaults/{vaultUuid}/items/{itemUuid},DELETE,1,4,0,1,2,3,1.0986122886681098,1,0,0.25,1.0,1,0,2,0,6,0.0
data/raw/apisguru_flat/api_0003.yaml,/vaults/{vaultUuid}/items/{itemUuid},GET,1,4,0,1,2,1,1.0986122886681098,1,0,0.25,1.0,0,0,2,0,6,0.0
data/raw/apisguru_flat/api_0003.yaml,/vaults/{vaultUuid}/items/{itemUuid},PATCH,1,4,0,1,2,3,1.0986122886681098,1,0,0.25,1.0,1,0,2,0,6,0.0
data/raw/apisguru_flat/api_0003.yaml,/vaults/{vaultUuid}/items/{itemUuid},PUT,1,4,0,1,2,3,1.0986122886681098,1,0,0.25,1.0,1,0,2,0,6,0.0
data/raw/apisguru_flat/api_0003.yaml,/vaults/{vaultUuid}/items/{itemUuid}/files,GET,1,5,0,1,2,1,1.3862943611198906,1,0,0.2,0.6666666666666666,0,0,2,0,0,0.0
